record_id,dataset_partition,recommended_split,data_source,synthetic_method,grade_band,age_range,unit_family,unit_label,session_index,session_title,session_type,task_family,prompt_text,learner_response,artifact_summary,teacher_observation,peer_feedback,checkpoint_result,proof_of_work_present,proof_of_work_type,ai_used,ai_mode,ai_prompt,ai_suggestion_summary,learner_change_summary,confidence_self_rating,mastery,evidence_use,metacognition,independence,integrity_risk,safety_awareness,collaboration_signal,needs_followup,source_weight,eligible_for_training,eligible_for_eval,curriculum_anchor,scenario_tag,challenge_pattern,qc_pass,qc_notes
boo_13_00246,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,2,Plan an Idea,retrieval,problem_identification,What problem are you trying to solve and who does it help?,I want to help the garden team because plants do not get watered on weekends in the school garden. My idea is a small fix that is easy to use.,"One labeled photo, drawing sequence, and a simple prototype for plants do not get watered on weekends.",Student could point to the changed part of the prototype.,I like that it helps quickly.,pass,True,drawing_or_photo,False,none,,,,4,advanced,strong,strong,high,low,developing,strong,False,0.2,True,False,retrieval_explain_back,test_note,,True,
boo_13_00247,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,6,Optional Coding Boost,checkpoint,prototype_test_note,How did you test your invention today?,I let someone try it and I watched what happened. it held three pencils before tipping.,"Voice reflection clip, drawing sequence, and a simple prototype for library books are hard to carry.",Student stayed with the same problem through the session.,It looks helpful for younger kids too.,pass_with_support,True,drawing_or_photo,False,none,,,,1,novice,developing,developing,medium,low,developing,developing,True,0.2,True,False,reflection_next_step,test_note,,True,
boo_13_00248,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,5,Add Story and Demo,reflection,improvement_reflection,"What worked, and what will you change next time?",What worked was the main idea. Next time I will make one part bigger because the plant marker stayed up after we watered the soil.,"Tester smile/frown note, voice reflection clip, and a simple prototype for plants do not get watered on weekends.",Student spoke clearly during share-out.,Try a stronger tape next time.,pass_with_support,True,drawing_or_photo,False,none,,,,1,developing,developing,strong,high,low,developing,strong,False,0.2,True,False,reflection_next_step,feedback_iteration,,True,
boo_13_00249,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,7,Prepare a Showcase,checkpoint,checkpoint_evidence,Show one piece of work that proves what you tried.,I have a teacher checklist note and a tester smile/frown note. They show what I made and how I tested it.,"Teacher checklist note, tester smile/frown note, and a simple prototype for markers dry out when caps get lost.",Student could point to the changed part of the prototype.,Try a stronger tape next time.,pass,True,drawing_or_photo,False,none,,,,4,proficient,strong,strong,high,low,developing,strong,False,0.2,True,False,portfolio_artifact,share_out,,True,
boo_13_00250,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,7,Prepare a Showcase,artifact,show_and_tell,"Say what you made, who it helps, and why.",I made something for classmates. It helps with water bottle spills in backpacks.,"Prototype sketch, drawing sequence, and a simple prototype for water bottle spills in backpacks.",Student needed one prompt to explain who the invention helps.,Maybe make the handle bigger.,pass_with_support,True,drawing_or_photo,False,none,,,,2,developing,strong,developing,medium,low,developing,strong,False,0.2,True,False,reflection_next_step,feedback_iteration,,True,
boo_13_00251,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,4,Test and Improve,teacher_obs,teacher_observation_bundle,What did the student do during build time and testing?,"Student named the user, pointed to the prototype, and explained one change after testing.","One labeled photo, prototype sketch, and a simple prototype for markers dry out when caps get lost.",Student could point to the changed part of the prototype.,Maybe make the handle bigger.,pass,True,drawing_or_photo,False,none,,,,4,proficient,strong,strong,high,low,developing,strong,False,0.2,True,False,reflection_next_step,authentic_build,,True,
boo_13_00252,bootstrap,validation,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,2,Plan an Idea,retrieval,problem_identification,What problem are you trying to solve and who does it help?,The problem is lunch trays slip when kids walk. It helps friends. I want to make it easier.,"Prototype sketch, drawing sequence, and a simple prototype for lunch trays slip when kids walk.",Student spoke clearly during share-out.,Try a stronger tape next time.,pass_with_support,True,drawing_or_photo,False,none,,,,2,developing,strong,developing,medium,low,developing,developing,False,0.2,True,False,checkpoint_show_work,feedback_iteration,,True,
boo_13_00253,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,3,Build a First Prototype,checkpoint,prototype_test_note,How did you test your invention today?,I tested it by asking one classmate to try it and the cup holder kept the bottle from rolling away. That helped me see what to change.,"One labeled photo, teacher checklist note, and a simple prototype for pencils roll off desks.",Student needed one prompt to explain who the invention helps.,Maybe make the handle bigger.,pass_with_support,True,drawing_or_photo,False,none,,,,2,developing,strong,developing,medium,low,developing,developing,False,0.2,True,False,reflection_next_step,authentic_build,,True,
boo_13_00254,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,7,Prepare a Showcase,reflection,improvement_reflection,"What worked, and what will you change next time?",It worked a little. Next time I will change one part so it is easier to use.,"Drawing sequence, one labeled photo, and a simple prototype for library books are hard to carry.",Student needed one prompt to explain who the invention helps.,Try a stronger tape next time.,pass_with_support,True,drawing_or_photo,False,none,,,,2,developing,developing,developing,medium,low,developing,developing,False,0.2,True,False,checkpoint_show_work,authentic_build,,True,
boo_13_00255,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,3,Build a First Prototype,checkpoint,checkpoint_evidence,Show one piece of work that proves what you tried.,I have a prototype sketch and a teacher checklist note. They show what I made and how I tested it.,"Prototype sketch, teacher checklist note, and a simple prototype for headphones get tangled.",Student needed one prompt to explain who the invention helps.,Can you show where the problem happens?,pass_with_support,True,drawing_or_photo,False,none,,,,2,developing,developing,developing,medium,low,developing,strong,False,0.2,True,False,checkpoint_show_work,test_note,,True,
boo_13_00256,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,5,Add Story and Demo,artifact,show_and_tell,"Say what you made, who it helps, and why.",I made something for classmates. It helps with water bottle spills in backpacks.,"Drawing sequence, tester smile/frown note, and a simple prototype for water bottle spills in backpacks.",Student stayed with the same problem through the session.,It looks helpful for younger kids too.,pass_with_support,True,drawing_or_photo,False,none,,,,2,developing,weak,weak,medium,low,developing,strong,False,0.2,True,False,reflection_next_step,authentic_build,,True,
boo_13_00257,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,6,Optional Coding Boost,teacher_obs,teacher_observation_bundle,What did the student do during build time and testing?,"Student named the user, pointed to the prototype, and explained one change after testing.","Prototype sketch, teacher checklist note, and a simple prototype for lunch trays slip when kids walk.",Student spoke clearly during share-out.,I like that it helps quickly.,pass_with_support,True,drawing_or_photo,False,none,,,,2,developing,developing,weak,high,low,developing,developing,False,0.2,True,False,checkpoint_show_work,authentic_build,,True,
boo_13_00258,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,2,Plan an Idea,retrieval,problem_identification,What problem are you trying to solve and who does it help?,I want to help the garden team because plants do not get watered on weekends in the school garden. My idea is a small fix that is easy to use.,"Teacher checklist note, voice reflection clip, and a simple prototype for plants do not get watered on weekends.",Student could point to the changed part of the prototype.,Can you show where the problem happens?,pass,True,drawing_or_photo,False,none,,,,4,proficient,strong,strong,high,low,developing,developing,False,0.2,True,False,retrieval_explain_back,authentic_build,,True,
boo_13_00259,bootstrap,validation,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,6,Optional Coding Boost,checkpoint,prototype_test_note,How did you test your invention today?,I tested it by asking one classmate to try it and the plant marker stayed up after we watered the soil. That helped me see what to change.,"Prototype sketch, drawing sequence, and a simple prototype for markers dry out when caps get lost.",Student could point to the changed part of the prototype.,Can you show where the problem happens?,pass,True,drawing_or_photo,False,none,,,,4,proficient,strong,strong,high,low,developing,developing,False,0.2,True,False,portfolio_artifact,authentic_build,,True,
boo_13_00260,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,4,Test and Improve,reflection,improvement_reflection,"What worked, and what will you change next time?",What worked was the main idea. Next time I will make one part bigger because the paper flap stayed shut when I shook the backpack.,"Teacher checklist note, prototype sketch, and a simple prototype for pencils roll off desks.",Student spoke clearly during share-out.,I like that it helps quickly.,pass,True,drawing_or_photo,False,none,,,,4,proficient,strong,strong,high,low,developing,strong,False,0.2,True,False,portfolio_artifact,test_note,,True,
boo_13_00261,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,5,Add Story and Demo,checkpoint,checkpoint_evidence,Show one piece of work that proves what you tried.,I have a voice reflection clip and a one labeled photo. They show what I made and how I tested it.,"Voice reflection clip, one labeled photo, and a simple prototype for water bottle spills in backpacks.",Student needed one prompt to explain who the invention helps.,I like that it helps quickly.,pass_with_support,True,drawing_or_photo,False,none,,,,1,novice,weak,developing,high,low,developing,developing,True,0.2,True,False,checkpoint_show_work,authentic_build,,True,
boo_13_00262,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,8,Celebrate and Reflect,artifact,show_and_tell,"Say what you made, who it helps, and why.",We made a helper for listeners. It fixes headphones get tangled because it keeps the hard part from happening.,"Prototype sketch, teacher checklist note, and a simple prototype for headphones get tangled.",Student spoke clearly during share-out.,Maybe make the handle bigger.,pass,True,drawing_or_photo,False,none,,,,4,proficient,strong,developing,high,low,developing,developing,False,0.2,True,False,checkpoint_show_work,feedback_iteration,,True,
boo_13_00263,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,5,Add Story and Demo,teacher_obs,teacher_observation_bundle,What did the student do during build time and testing?,"Student named the user, pointed to the prototype, and explained one change after testing.","Drawing sequence, one labeled photo, and a simple prototype for plants do not get watered on weekends.",Student stayed with the same problem through the session.,Maybe make the handle bigger.,pass_with_support,True,drawing_or_photo,False,none,,,,1,novice,developing,weak,high,low,developing,strong,True,0.2,True,False,reflection_next_step,feedback_iteration,,True,
boo_13_00264,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,2,Plan an Idea,retrieval,problem_identification,What problem are you trying to solve and who does it help?,I saw pencils roll off desks. It is for students.,"Tester smile/frown note, prototype sketch, and a simple prototype for pencils roll off desks.",Student spoke clearly during share-out.,Can you show where the problem happens?,pass_with_support,True,drawing_or_photo,False,none,,,,1,novice,weak,developing,high,low,developing,developing,True,0.2,True,False,reflection_next_step,share_out,,True,
boo_13_00265,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,6,Optional Coding Boost,checkpoint,prototype_test_note,How did you test your invention today?,I tested it by asking one classmate to try it and the plant marker stayed up after we watered the soil. That helped me see what to change.,"One labeled photo, teacher checklist note, and a simple prototype for lunch trays slip when kids walk.",Student could point to the changed part of the prototype.,It looks helpful for younger kids too.,pass,True,drawing_or_photo,False,none,,,,4,advanced,strong,strong,high,low,developing,strong,False,0.2,True,False,reflection_next_step,test_note,,True,
boo_13_00266,bootstrap,validation,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,4,Test and Improve,reflection,improvement_reflection,"What worked, and what will you change next time?",It worked a little. Next time I will change one part so it is easier to use.,"Tester smile/frown note, one labeled photo, and a simple prototype for pencils roll off desks.",Student stayed with the same problem through the session.,Try a stronger tape next time.,pass,True,drawing_or_photo,False,none,,,,4,proficient,strong,developing,high,low,developing,strong,False,0.2,True,False,portfolio_artifact,feedback_iteration,,True,
boo_13_00267,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,7,Prepare a Showcase,checkpoint,checkpoint_evidence,Show one piece of work that proves what you tried.,I have a teacher checklist note and a one labeled photo. They show what I made and how I tested it.,"Teacher checklist note, one labeled photo, and a simple prototype for jackets fall off hooks.",Student spoke clearly during share-out.,Try a stronger tape next time.,pass_with_support,True,drawing_or_photo,False,none,,,,2,developing,strong,developing,medium,low,developing,developing,False,0.2,True,False,portfolio_artifact,share_out,,True,
boo_13_00268,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,8,Celebrate and Reflect,artifact,show_and_tell,"Say what you made, who it helps, and why.",We made a helper for the garden team. It fixes plants do not get watered on weekends because it keeps the hard part from happening.,"Prototype sketch, one labeled photo, and a simple prototype for plants do not get watered on weekends.",Student needed one prompt to explain who the invention helps.,I like that it helps quickly.,pass,True,drawing_or_photo,False,none,,,,4,proficient,strong,developing,high,low,developing,developing,False,0.2,True,False,portfolio_artifact,feedback_iteration,,True,
boo_13_00269,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,5,Add Story and Demo,teacher_obs,teacher_observation_bundle,What did the student do during build time and testing?,"Student named the user, pointed to the prototype, and explained one change after testing.","Drawing sequence, one labeled photo, and a simple prototype for plants do not get watered on weekends.",Student needed one prompt to explain who the invention helps.,I like that it helps quickly.,pass,True,drawing_or_photo,False,none,,,,4,advanced,strong,strong,high,low,developing,strong,False,0.2,True,False,reflection_next_step,share_out,,True,
boo_13_00270,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,2,Plan an Idea,retrieval,problem_identification,What problem are you trying to solve and who does it help?,The problem is library books are hard to carry. It helps readers. I want to make it easier.,"Voice reflection clip, teacher checklist note, and a simple prototype for library books are hard to carry.",Student could point to the changed part of the prototype.,Can you show where the problem happens?,pass_with_support,True,drawing_or_photo,False,none,,,,2,developing,developing,developing,medium,low,developing,strong,False,0.2,True,False,portfolio_artifact,test_note,,True,
boo_13_00271,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,3,Build a First Prototype,checkpoint,prototype_test_note,How did you test your invention today?,I tested it by asking one classmate to try it and it held three pencils before tipping. That helped me see what to change.,"Voice reflection clip, one labeled photo, and a simple prototype for library books are hard to carry.",Student used feedback after a peer test.,Can you show where the problem happens?,pass,True,drawing_or_photo,False,none,,,,4,proficient,strong,strong,high,low,developing,strong,False,0.2,True,False,retrieval_explain_back,feedback_iteration,,True,
boo_13_00272,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,7,Prepare a Showcase,reflection,improvement_reflection,"What worked, and what will you change next time?",I will make it better next time.,"Voice reflection clip, teacher checklist note, and a simple prototype for pencils roll off desks.",Student stayed with the same problem through the session.,Maybe make the handle bigger.,pass_with_support,True,drawing_or_photo,False,none,,,,2,developing,weak,weak,high,low,developing,developing,False,0.2,True,False,checkpoint_show_work,feedback_iteration,,True,
boo_13_00273,bootstrap,validation,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,4,Test and Improve,checkpoint,checkpoint_evidence,Show one piece of work that proves what you tried.,I have a drawing sequence and a one labeled photo. They show what I made and how I tested it.,"Drawing sequence, one labeled photo, and a simple prototype for library books are hard to carry.",Student used feedback after a peer test.,It looks helpful for younger kids too.,pass_with_support,True,drawing_or_photo,False,none,,,,2,developing,developing,developing,medium,low,developing,developing,False,0.2,True,False,portfolio_artifact,test_note,,True,
boo_13_00274,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,7,Prepare a Showcase,artifact,show_and_tell,"Say what you made, who it helps, and why.",We made a helper for listeners. It fixes headphones get tangled because it keeps the hard part from happening.,"Prototype sketch, one labeled photo, and a simple prototype for headphones get tangled.",Student spoke clearly during share-out.,I like that it helps quickly.,pass,True,drawing_or_photo,False,none,,,,4,proficient,strong,developing,high,low,developing,developing,False,0.2,True,False,portfolio_artifact,test_note,,True,
boo_13_00275,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,3,Build a First Prototype,teacher_obs,teacher_observation_bundle,What did the student do during build time and testing?,"Student named the user, pointed to the prototype, and explained one change after testing.","Prototype sketch, teacher checklist note, and a simple prototype for plants do not get watered on weekends.",Student spoke clearly during share-out.,I like that it helps quickly.,pass,True,drawing_or_photo,False,none,,,,4,advanced,strong,developing,high,low,developing,strong,False,0.2,True,False,retrieval_explain_back,authentic_build,,True,
boo_13_00276,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,2,Plan an Idea,retrieval,problem_identification,What problem are you trying to solve and who does it help?,The problem is water bottle spills in backpacks. It helps classmates. I want to make it easier.,"Teacher checklist note, voice reflection clip, and a simple prototype for water bottle spills in backpacks.",Student could point to the changed part of the prototype.,Can you show where the problem happens?,pass_with_support,True,drawing_or_photo,False,none,,,,2,developing,developing,weak,high,low,developing,developing,False,0.2,True,False,retrieval_explain_back,test_note,,True,
boo_13_00277,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,4,Test and Improve,checkpoint,prototype_test_note,How did you test your invention today?,I tested it by asking one classmate to try it and the cup holder kept the bottle from rolling away. That helped me see what to change.,"Drawing sequence, tester smile/frown note, and a simple prototype for plants do not get watered on weekends.",Student spoke clearly during share-out.,I like that it helps quickly.,pass,True,drawing_or_photo,False,none,,,,4,advanced,strong,developing,high,low,developing,strong,False,0.2,True,False,retrieval_explain_back,test_note,,True,
boo_13_00278,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,8,Celebrate and Reflect,reflection,improvement_reflection,"What worked, and what will you change next time?",What worked was the main idea. Next time I will make one part bigger because the cup holder kept the bottle from rolling away.,"Voice reflection clip, tester smile/frown note, and a simple prototype for lunch trays slip when kids walk.",Student could point to the changed part of the prototype.,Try a stronger tape next time.,pass,True,drawing_or_photo,False,none,,,,4,proficient,strong,strong,high,low,developing,strong,False,0.2,True,False,reflection_next_step,test_note,,True,
boo_13_00279,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,3,Build a First Prototype,checkpoint,checkpoint_evidence,Show one piece of work that proves what you tried.,I have a one labeled photo and a tester smile/frown note. They show what I made and how I tested it.,"One labeled photo, tester smile/frown note, and a simple prototype for jackets fall off hooks.",Student stayed with the same problem through the session.,Maybe make the handle bigger.,pass,True,drawing_or_photo,False,none,,,,4,advanced,strong,strong,high,low,developing,strong,False,0.2,True,False,checkpoint_show_work,authentic_build,,True,
boo_13_00280,bootstrap,validation,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,5,Add Story and Demo,artifact,show_and_tell,"Say what you made, who it helps, and why.",I made something for friends. It helps with lunch trays slip when kids walk.,"Prototype sketch, teacher checklist note, and a simple prototype for lunch trays slip when kids walk.",Student could point to the changed part of the prototype.,Try a stronger tape next time.,pass_with_support,True,drawing_or_photo,False,none,,,,2,developing,developing,developing,medium,low,developing,strong,False,0.2,True,False,retrieval_explain_back,authentic_build,,True,
boo_13_00281,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,4,Test and Improve,teacher_obs,teacher_observation_bundle,What did the student do during build time and testing?,"Student named the user, pointed to the prototype, and explained one change after testing.","Prototype sketch, drawing sequence, and a simple prototype for pencils roll off desks.",Student could point to the changed part of the prototype.,I like that it helps quickly.,pass,True,drawing_or_photo,False,none,,,,4,advanced,strong,strong,high,low,developing,developing,False,0.2,True,False,reflection_next_step,feedback_iteration,,True,
boo_13_00282,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,2,Plan an Idea,retrieval,problem_identification,What problem are you trying to solve and who does it help?,I saw plants do not get watered on weekends. It is for the garden team.,"Prototype sketch, one labeled photo, and a simple prototype for plants do not get watered on weekends.",Student needed one prompt to explain who the invention helps.,It looks helpful for younger kids too.,pass_with_support,True,drawing_or_photo,False,none,,,,1,novice,developing,weak,medium,low,developing,strong,True,0.2,True,False,portfolio_artifact,feedback_iteration,,True,
boo_13_00283,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,6,Optional Coding Boost,checkpoint,prototype_test_note,How did you test your invention today?,I tested it by asking one classmate to try it and the cup holder kept the bottle from rolling away. That helped me see what to change.,"Drawing sequence, prototype sketch, and a simple prototype for pencils roll off desks.",Student used feedback after a peer test.,It looks helpful for younger kids too.,pass,True,drawing_or_photo,False,none,,,,4,advanced,strong,strong,high,low,developing,strong,False,0.2,True,False,retrieval_explain_back,share_out,,True,
boo_13_00284,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,8,Celebrate and Reflect,reflection,improvement_reflection,"What worked, and what will you change next time?",It worked a little. Next time I will change one part so it is easier to use.,"Prototype sketch, drawing sequence, and a simple prototype for pencils roll off desks.",Student could point to the changed part of the prototype.,Try a stronger tape next time.,pass_with_support,True,drawing_or_photo,False,none,,,,2,developing,strong,developing,medium,low,developing,strong,False,0.2,True,False,checkpoint_show_work,share_out,,True,
boo_13_00285,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,4,Test and Improve,checkpoint,checkpoint_evidence,Show one piece of work that proves what you tried.,I have a prototype sketch and a drawing sequence. They show what I made and how I tested it.,"Prototype sketch, drawing sequence, and a simple prototype for jackets fall off hooks.",Student used feedback after a peer test.,Can you show where the problem happens?,pass_with_support,True,drawing_or_photo,False,none,,,,2,developing,developing,developing,medium,low,developing,strong,False,0.2,True,False,reflection_next_step,authentic_build,,True,
boo_13_00286,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,7,Prepare a Showcase,artifact,show_and_tell,"Say what you made, who it helps, and why.",I made something for the garden team. It helps with plants do not get watered on weekends.,"Tester smile/frown note, drawing sequence, and a simple prototype for plants do not get watered on weekends.",Student needed one prompt to explain who the invention helps.,Maybe make the handle bigger.,pass_with_support,True,drawing_or_photo,False,none,,,,2,developing,developing,weak,medium,low,developing,developing,False,0.2,True,False,reflection_next_step,feedback_iteration,,True,
boo_13_00287,bootstrap,validation,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,8,Celebrate and Reflect,teacher_obs,teacher_observation_bundle,What did the student do during build time and testing?,"Student named the user, pointed to the prototype, and explained one change after testing.","Voice reflection clip, one labeled photo, and a simple prototype for plants do not get watered on weekends.",Student used feedback after a peer test.,Try a stronger tape next time.,pass_with_support,True,drawing_or_photo,False,none,,,,1,novice,weak,developing,medium,low,developing,developing,True,0.2,True,False,retrieval_explain_back,test_note,,True,
boo_13_00288,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,1,"Notice Problems, Pick One",retrieval,problem_identification,What problem are you trying to solve and who does it help?,I want to help classmates because water bottle spills in backpacks in the classroom. My idea is a small fix that is easy to use.,"Voice reflection clip, tester smile/frown note, and a simple prototype for water bottle spills in backpacks.",Student needed one prompt to explain who the invention helps.,It looks helpful for younger kids too.,pass,True,drawing_or_photo,False,none,,,,4,advanced,strong,strong,high,low,developing,developing,False,0.2,True,False,checkpoint_show_work,authentic_build,,True,
boo_13_00289,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,4,Test and Improve,checkpoint,prototype_test_note,How did you test your invention today?,I let someone try it and I watched what happened. the cup holder kept the bottle from rolling away.,"Prototype sketch, drawing sequence, and a simple prototype for jackets fall off hooks.",Student could point to the changed part of the prototype.,Can you show where the problem happens?,pass_with_support,True,drawing_or_photo,False,none,,,,2,developing,developing,weak,high,low,developing,developing,False,0.2,True,False,retrieval_explain_back,authentic_build,,True,
boo_13_00290,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,8,Celebrate and Reflect,reflection,improvement_reflection,"What worked, and what will you change next time?",What worked was the main idea. Next time I will make one part bigger because the plant marker stayed up after we watered the soil.,"Tester smile/frown note, teacher checklist note, and a simple prototype for pencils roll off desks.",Student spoke clearly during share-out.,Can you show where the problem happens?,pass,True,drawing_or_photo,False,none,,,,4,advanced,strong,strong,high,low,developing,strong,False,0.2,True,False,checkpoint_show_work,test_note,,True,
boo_13_00291,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,3,Build a First Prototype,checkpoint,checkpoint_evidence,Show one piece of work that proves what you tried.,I have a tester smile/frown note and a voice reflection clip. They show what I made and how I tested it.,"Tester smile/frown note, voice reflection clip, and a simple prototype for lunch trays slip when kids walk.",Student needed one prompt to explain who the invention helps.,Maybe make the handle bigger.,pass,True,drawing_or_photo,False,none,,,,4,advanced,strong,developing,high,low,developing,strong,False,0.2,True,False,portfolio_artifact,test_note,,True,
boo_13_00292,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,7,Prepare a Showcase,artifact,show_and_tell,"Say what you made, who it helps, and why.",We made a helper for readers. It fixes library books are hard to carry because it keeps the hard part from happening.,"Voice reflection clip, drawing sequence, and a simple prototype for library books are hard to carry.",Student needed one prompt to explain who the invention helps.,Can you show where the problem happens?,pass,True,drawing_or_photo,False,none,,,,4,proficient,strong,strong,high,low,developing,strong,False,0.2,True,False,retrieval_explain_back,test_note,,True,
boo_13_00293,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,3,Build a First Prototype,teacher_obs,teacher_observation_bundle,What did the student do during build time and testing?,"Student named the user, pointed to the prototype, and explained one change after testing.","One labeled photo, tester smile/frown note, and a simple prototype for water bottle spills in backpacks.",Student needed one prompt to explain who the invention helps.,Try a stronger tape next time.,pass_with_support,True,drawing_or_photo,False,none,,,,2,developing,weak,developing,high,low,developing,developing,False,0.2,True,False,reflection_next_step,share_out,,True,
boo_13_00294,bootstrap,validation,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,1,"Notice Problems, Pick One",retrieval,problem_identification,What problem are you trying to solve and who does it help?,The problem is lunch trays slip when kids walk. It helps friends. I want to make it easier.,"Teacher checklist note, prototype sketch, and a simple prototype for lunch trays slip when kids walk.",Student could point to the changed part of the prototype.,It looks helpful for younger kids too.,pass_with_support,True,drawing_or_photo,False,none,,,,2,developing,developing,developing,medium,low,developing,developing,False,0.2,True,False,portfolio_artifact,share_out,,True,
boo_13_00295,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,6,Optional Coding Boost,checkpoint,prototype_test_note,How did you test your invention today?,I let someone try it and I watched what happened. the paper flap stayed shut when I shook the backpack.,"One labeled photo, tester smile/frown note, and a simple prototype for library books are hard to carry.",Student used feedback after a peer test.,Can you show where the problem happens?,pass_with_support,True,drawing_or_photo,False,none,,,,2,developing,developing,weak,medium,low,developing,strong,False,0.2,True,False,reflection_next_step,share_out,,True,
boo_13_00296,bootstrap,train,synthetic,rubric_template_v1,1-3,6-8,helpful_invention_studio,My Helpful Invention Studio,8,Celebrate and Reflect,reflection,improvement_reflection,"What worked, and what will you change next time?",I will make it better next time.,"Voice reflection clip, tester smile/frown note, and a simple prototype for markers dry out when caps get lost.",Student used feedback after a peer test.,Can you show where the problem happens?,pass_with_support,True,drawing_or_photo,False,none,,,,2,developing,developing,weak,medium,low,developing,developing,False,0.2,True,False,retrieval_explain_back,feedback_iteration,,True,
